VaccinationDate,age_group,first_dose,second_dose,third_dose,fourth_dose
2022-01-16,40-49,146,225,722,523
2022-01-17,20-29,199,278,866,131
2022-01-17,30-39,147,210,671,353
2022-01-17,80-89,19,51,131,3378
2022-01-17,70-79,<15,89,279,6638
2022-01-17,0-19,2221,5989,2862,<15
2022-01-17,60-69,39,129,351,5791
2022-01-17,50-59,64,102,395,482
2022-01-17,90+,<15,15,37,674
2022-01-17,40-49,100,173,492,361
2022-01-18,50-59,53,138,354,425
2022-01-18,80-89,<15,46,109,2781
2022-01-18,20-29,184,264,701,113
2022-01-18,40-49,87,138,482,374
2022-01-18,90+,<15,<15,37,635
2022-01-18,70-79,25,69,206,5424
2022-01-18,30-39,156,193,643,270
2022-01-18,60-69,25,85,291,4792
2022-01-18,0-19,1924,6413,2609,<15
2022-01-19,0-19,1452,5668,2124,<15
2022-01-19,70-79,<15,40,131,2949
2022-01-19,60-69,31,76,209,2874
2022-01-19,30-39,118,157,528,221
2022-01-19,20-29,142,183,631,135
2022-01-19,90+,<15,<15,19,285
2022-01-19,50-59,52,83,282,242
2022-01-19,40-49,71,107,435,259
2022-01-19,80-89,<15,17,86,1462
2022-01-20,0-19,1342,6158,2410,<15
2022-01-20,60-69,27,78,225,2799
2022-01-20,40-49,77,108,432,238
2022-01-20,50-59,41,113,277,280
2022-01-20,30-39,127,169,534,199
2022-01-20,70-79,15,40,110,2769
2022-01-20,80-89,<15,23,67,1298
2022-01-20,90+,<15,<15,21,314
2022-01-20,20-29,137,241,639,108
2022-01-21,50-59,48,62,189,80
2022-01-21,60-69,22,51,137,1339
2022-01-21,90+,<15,<15,<15,131
2022-01-21,80-89,<15,17,22,589
2022-01-21,70-79,<15,16,70,1104
2022-01-21,30-39,106,85,282,31
2022-01-21,20-29,96,96,290,<15
2022-01-21,0-19,551,3271,1278,0
2022-01-21,40-49,82,99,290,60
2022-01-22,60-69,<15,<15,34,423
2022-01-22,40-49,<15,21,94,22
2022-01-22,50-59,<15,15,53,31
2022-01-22,90+,<15,<15,0,48
2022-01-22,0-19,261,1322,537,0
2022-01-22,20-29,30,50,188,<15
2022-01-22,80-89,0,<15,<15,199
2022-01-22,70-79,0,<15,<15,367
2022-01-22,30-39,21,30,102,16
2022-01-23,70-79,<15,35,106,2353
2022-01-23,60-69,17,76,148,2021
2022-01-23,30-39,67,111,283,85
2022-01-23,40-49,40,92,227,103
2022-01-23,0-19,800,5012,1432,<15
2022-01-23,50-59,35,71,180,164
2022-01-23,20-29,87,180,400,<15
2022-01-23,80-89,<15,28,52,1098
2022-01-23,90+,<15,<15,<15,238
2022-01-24,80-89,<15,27,44,822
2022-01-24,50-59,28,53,160,134
2022-01-24,0-19,501,3943,959,<15
2022-01-24,60-69,<15,55,122,1888
2022-01-24,70-79,<15,40,90,1829
2022-01-24,40-49,45,85,177,87
2022-01-24,20-29,77,159,398,20
2022-01-24,90+,<15,<15,<15,190
2022-01-24,30-39,66,102,238,72
2022-01-25,20-29,75,127,332,48
2022-01-25,50-59,35,61,138,209
2022-01-25,60-69,15,55,115,2277
2022-01-25,0-19,507,3856,908,<15
2022-01-25,80-89,<15,28,76,1281
2022-01-25,40-49,27,84,193,121
2022-01-25,30-39,50,125,203,93
2022-01-25,70-79,<15,42,145,2775
2022-01-25,90+,<15,<15,20,270
2022-01-26,40-49,32,59,140,91
2022-01-26,90+,0,<15,<15,158
2022-01-26,80-89,<15,<15,34,637
2022-01-26,30-39,36,95,193,81
2022-01-26,50-59,21,49,94,173
2022-01-26,70-79,<15,18,84,1478
2022-01-26,20-29,52,115,267,20
2022-01-26,60-69,<15,52,105,1604
2022-01-26,0-19,447,2866,629,<15
2022-01-27,20-29,49,130,279,96
2022-01-27,0-19,616,3940,943,<15
2022-01-27,40-49,38,93,154,447
2022-01-27,90+,<15,<15,18,139
2022-01-27,60-69,<15,36,108,1628
2022-01-27,30-39,45,95,204,256
2022-01-27,50-59,20,59,120,792
2022-01-27,70-79,<15,17,73,1452
2022-01-27,80-89,<15,<15,33,589
2022-01-28,60-69,<15,19,36,851
2022-01-28,90+,<15,<15,<15,65
2022-01-28,50-59,<15,26,73,839
2022-01-28,20-29,23,53,156,84
2022-01-28,70-79,<15,<15,30,608
2022-01-28,40-49,<15,40,95,460
2022-01-28,80-89,0,<15,<15,269
2022-01-28,30-39,25,68,122,240
2022-01-28,0-19,321,2136,581,<15
2022-01-29,90+,0,0,0,27
2022-01-29,50-59,<15,15,33,354
2022-01-29,30-39,<15,21,51,119
2022-01-29,20-29,<15,33,80,33
2022-01-29,70-79,<15,<15,<15,140
2022-01-29,80-89,0,<15,<15,74
2022-01-29,40-49,<15,18,30,177
2022-01-29,0-19,99,931,165,<15
2022-01-29,60-69,<15,<15,18,230
2022-01-30,40-49,57,95,181,848
2022-01-30,50-59,20,68,152,1560
2022-01-30,60-69,15,48,117,1814
2022-01-30,30-39,49,112,218,491
2022-01-30,0-19,537,4135,836,26
2022-01-30,70-79,<15,46,89,1994
2022-01-30,80-89,<15,20,53,932
2022-01-30,90+,<15,<15,<15,195
2022-01-30,20-29,75,156,330,214
2022-01-31,60-69,<15,54,110,1389
2022-01-31,40-49,43,75,135,668
2022-01-31,70-79,<15,27,80,1526
2022-01-31,0-19,325,2707,563,<15
2022-01-31,30-39,53,97,193,435
2022-01-31,90+,<15,<15,<15,198
2022-01-31,20-29,60,121,284,161
2022-01-31,80-89,<15,16,46,772
2022-01-31,50-59,15,53,129,1237
2022-02-01,30-39,59,108,191,352
2022-02-01,40-49,34,76,149,608
2022-02-01,20-29,70,135,290,183
2022-02-01,80-89,<15,22,40,593
2022-02-01,50-59,<15,40,132,1298
2022-02-01,90+,<15,<15,16,152
2022-02-01,60-69,<15,45,77,1175
2022-02-01,70-79,<15,41,70,1207
2022-02-01,0-19,279,2273,479,<15
